source_row,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16
514,Davidianae,E. pseudowushanense,"Longli, Guizhou",C. Zhang Zhang228,BNU,0,3,3,1,14.62,7.99,19.67,5.08,3.35,3.52,5.08
515,Davidianae,E. pseudowushanense,"Longli, Guizhou",C. Zhang Zhang228,BNU,0,3,3,1,14.07,7.63,18.55,4.17,3.32,3.52,5.08
516,Davidianae,E. pseudowushanense,"Longli, Guizhou",C. Zhang Zhang228,BNU,0,3,3,1,14.52,8.8,19.27,5.18,3.77,3.52,5.08
517,Davidianae,E. pseudowushanense,"Longli, Guizhou",C. Zhang Zhang228,BNU,0,3,3,1,10.64,6.51,14.13,4.04,2.49,3.49,4.83
518,Davidianae,E. pseudowushanense,"Longli, Guizhou",C. Zhang Zhang228,BNU,0,3,3,1,11.05,6,14.35,3.57,3.07,3.49,4.83
519,Davidianae,E. pseudowushanense,"Longli, Guizhou",C. Zhang Zhang228,BNU,0,3,3,1,11.52,6.23,14.88,3.54,2.98,3.49,4.83
520,Davidianae,E. pseudowushanense,"Longli, Guizhou",C. Zhang Zhang228,BNU,0,3,3,1,10.2,5.71,14.35,4.1,2.99,3.49,4.83
521,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,11.27,2.53,2.22,1.43,1.25,3.89,4.32
522,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,11.48,2.56,2.22,1.42,1.27,3.89,4.32
523,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,11.99,2.5,2.04,1.54,1.52,3.76,4.49
524,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,11.17,2.97,2.07,1.56,1.53,3.76,4.49
525,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,11.59,2.5,1.86,1.36,1.45,3.48,4.81
526,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,11.94,2.97,2.07,1.45,1.29,3.48,4.81
527,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,11.38,2.58,2.03,1.59,1.39,3.76,4.61
528,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,11.17,2.71,1.99,1.45,1.37,3.76,4.61
529,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,10.4,1.7,2.97,1.36,1.19,3.76,4.61
530,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,8.61,1.38,3.18,1.39,1,3.76,4.61
531,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,9.6,1.65,3.59,1.41,1.03,3.76,4.61
532,Brachycerae,E. pubescens,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,0,0,1,0,7.89,1.5,3.57,1.36,1.1,3.76,4.61
533,Brachycerae,E. qingchengshanense,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,1,3,3,0,15.68,5.79,8.16,3.47,2.12,8.84,12
534,Brachycerae,E. qingchengshanense,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,1,3,3,0,16.26,5.43,8.18,3.08,2.58,8.84,12
535,Brachycerae,E. qingchengshanense,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,1,3,3,0,14.57,5.16,7.73,3.07,2.33,8.84,12
536,Brachycerae,E. qingchengshanense,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,1,3,3,0,15.76,4.95,7.57,2.81,2.43,8.84,12
537,Davidianae,E. shennongjiaense,"Wufeng, Hubei",C. Zhang Zhang174,BNU,0,2,2,1,15.57,5.99,15.75,5.9,4.48,4.98,6.42
538,Davidianae,E. shennongjiaense,"Wufeng, Hubei",C. Zhang Zhang174,BNU,0,2,2,1,15.54,5.59,15.26,5.89,4.36,4.98,6.42
539,Davidianae,E. shennongjiaense,"Wufeng, Hubei",C. Zhang Zhang174,BNU,0,2,2,1,16.42,6.15,15,5.93,4.73,4.98,6.42
540,Davidianae,E. shennongjiaense,"Wufeng, Hubei",C. Zhang Zhang174,BNU,0,2,2,1,14.7,5.67,15.36,6.01,4.82,4.98,6.42
541,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,20.35,8.77,31.98,6.45,3.67,3.67,6.45
542,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,16.92,8.9,28.07,5.58,3.62,4.03,6.6
543,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,16.77,8.73,27.72,5.79,3.94,4.03,6.6
544,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,17.9,9.05,28.17,5.55,4.43,4.03,6.6
545,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,16.11,9.53,27.1,5.55,4.02,4.03,6.6
546,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,16.35,9.13,26.53,5.85,4.46,4.03,6.6
547,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,15.44,8.93,24.99,5.57,4.17,4.03,6.6
548,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,15.16,8.38,25.29,5.37,4.36,4.03,6.6
549,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,14.91,8.38,26.1,5.17,3.48,4.03,6.6
550,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,14.39,8.9,25.62,5.27,4.12,4.03,6.6
551,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,14.67,8.14,27.4,5.15,3.99,4.03,6.6
552,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,15.3,8.84,27.15,5.06,4.09,4.03,6.6
553,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,15.84,8.42,26.19,5.5,3.78,3.63,7.06
554,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,16.51,8.17,26.26,5.59,4.22,3.63,7.06
555,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,16.73,8.63,27.03,5.79,3.77,3.63,7.06
556,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,0,3,3,0,16.41,8.62,26.27,5.31,4.3,3.63,7.06
557,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,14.56,8.53,26.55,4.26,2.96,4.33,6.26
558,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,15.46,6.94,24.06,4.35,3.33,4.33,6.26
559,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,13.84,7.77,27.15,4.26,3.31,4.33,6.26
560,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,15.65,7.41,26.08,4.44,3.14,4.33,6.26
561,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,13.52,6.13,26.29,4.45,3.61,3.24,7.04
562,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,14.65,5.76,27.18,4.9,2.95,3.24,7.04
563,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,14.96,7.48,28.6,4.9,2.92,3.24,7.04
564,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,13.64,7.07,24.96,4.61,3.15,3.24,7.04
565,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,15.66,7,28.88,5.33,3.55,4.59,6.51
566,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,17.61,7.11,28.17,5.33,3.07,4.59,6.51
567,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,17.29,7.23,29.43,5.06,3.17,4.59,6.51
568,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,16.54,6.51,29.51,5.49,2.91,4.59,6.51
569,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,17.31,7.57,29.12,6.03,2.89,3.87,5.65
570,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,16.97,6.64,29.2,6.12,2.42,3.87,5.65
571,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,17.48,8.3,28.26,5.57,3.25,3.87,5.65
572,Dolichocerae,E. simplicifolium,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,0,3,3,0,16,8.17,28.45,5.99,3.03,3.87,5.65
573,Brachycerae,E. sp1,"Youyang, Chongqing",C. Zhang Zhang160,BNU,0,2,4,0,3.78,1.79,2.8,1.8,1.6,4.1,4.3
574,Brachycerae,E. sp1,"Youyang, Chongqing",C. Zhang Zhang160,BNU,0,2,4,0,4.2,1.98,3.1,2.2,1.98,4.2,4.35
575,Brachycerae,E. sp1,"Youyang, Chongqing",C. Zhang Zhang160,BNU,0,2,4,0,4.1,2.2,3.2,2.13,1.96,4.15,4.27
576,Brachycerae,E. sp1,"Youyang, Chongqing",C. Zhang Zhang160,BNU,0,2,4,0,4.23,2.1,3.3,2.14,2.03,4.21,4.5
577,Brachycerae,E. sp1,"Youyang, Chongqing",C. Zhang Zhang160,BNU,0,2,4,0,4,1.8,3.15,2.25,2.18,4.19,4.45
578,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,9.67,3.56,3.27,2.16,1.86,3.75,5
579,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,10.11,3.44,3.09,2.21,1.82,3.75,5
580,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,8.85,3.61,3.16,2.15,1.83,3.68,4.64
581,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,8.93,3.63,3.21,2.09,1.98,3.68,4.64
582,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,8.93,3.48,3.05,2.26,1.83,3.7,3.82
583,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,8.72,3.47,2.97,2.11,1.88,3.7,3.82
584,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,7.73,2.78,2.63,2,1.63,3.76,4.01
585,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,8.49,2.97,2.56,2.04,1.51,3.76,4.01
586,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,8.91,3.19,2.57,1.81,1.62,3.55,4.52
587,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,9.43,3.89,2.5,2,1.64,3.55,4.52
588,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,9.29,3.43,2.4,1.74,1.61,3.4,3.4
589,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,9.19,3.29,2.37,1.59,1.5,3.4,3.4
590,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,7.71,2.72,2.3,1.75,1.46,3.4,3.5
591,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,7.62,2.95,2.3,1.6,1.45,3.4,3.5
592,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,8.48,3.28,2.35,1.86,1.36,3.62,4.06
593,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,8.66,3.15,2.34,1.8,1.62,3.62,4.06
594,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,8.28,3.17,2.5,1.8,1.37,4,4
595,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,8.25,3.1,2.6,1.76,1.48,4,4
596,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,6.97,2.64,2.4,1.63,1.15,3.9,3.9
597,Brachycerae,E. stellulatum,"Wudangshan, Hubei",C. Zhang Zhang198,BNU,0,0,1,0,7.3,3.02,2.5,1.67,1.52,3.9,3.9
598,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,28.56,5.99,28.64,4.7,2.48,4.73,6.65
599,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,27.7,5.72,29.91,5.35,2.6,4.73,6.65
600,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,27.58,5.69,27.55,4.65,2.67,4.73,6.65
601,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,28.49,5.46,27.29,5.6,2.67,4.73,6.65
602,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,23.83,4.68,28.76,4.51,2.58,4.28,4.92
603,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,22.84,4.42,28.01,4.31,2.31,4.28,4.92
604,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,23.24,4.92,28.14,4.02,3.34,4.28,4.92
605,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,23.3,4.67,27.08,4.44,3.67,4.28,4.92
606,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,25.63,5.12,27.95,3.94,2.32,4.14,5.04
607,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,25.31,3.9,28.4,3.94,2.6,4.14,5.04
608,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,23.23,4.14,28.39,4.25,3.58,4.47,5.44
609,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,22.36,3.65,26.93,4.7,2.81,4.95,6.03
610,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,32.16,5.22,33.59,4.76,3,5.01,6.1
611,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,28.77,5.27,31.32,4.73,3.16,4.98,6.07
612,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,24.02,4.98,30.23,4.62,2.29,4.79,5.98
613,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,25.81,5.65,24.3,4.2,2.26,4.79,5.98
614,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,28.22,5.56,28.05,4.46,2.59,4.59,6.44
615,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,27.52,5.12,29.05,4.81,2.83,4.59,6.44
616,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,27.43,5.59,27.37,4.7,3.97,4.59,6.44
617,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,28.17,5.29,26.64,4.99,2.82,4.59,6.44
618,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,24.37,4.9,27.75,4.51,3.12,4.64,5.87
619,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,24.61,5.68,26.36,4.62,3.08,4.64,5.87
620,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,23.16,4.92,28.62,4.3,3.56,4.64,5.87
621,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,23.18,4.57,28.27,4.6,3.91,4.64,5.87
622,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,29.15,5.75,31.01,4.72,3.84,5.99,7.15
623,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,27.89,5.83,31.41,5.38,3.02,5.99,7.15
624,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,29.69,6.59,31.33,5.54,3.76,5.99,7.15
625,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,27.03,5.22,30.38,5.28,3.93,5.99,7.15
626,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,28.3,6.58,32.56,5.07,2.26,4.97,6.57
627,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,32.03,6.57,32.96,4.76,2.78,4.97,6.57
628,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,30.32,4.92,30.66,5.15,3.07,5.59,6.86
629,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,28.98,5.59,30.86,4.64,3.21,5.04,6.18
630,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,25.98,4.37,31.27,4.92,2.78,4.63,5.6
631,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,27.54,4.58,31.75,4.38,2.87,4.63,5.6
632,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,26.56,4.84,32.47,4.79,2.98,4.63,5.6
633,Dolichocerae,E. sutchuenense,"Shennongjia, Hubei",C. Zhang Zhang197,BNU,0,2,2,0,26.69,4.59,32.37,4.73,3.51,4.63,5.6
634,Dolichocerae,E. tianmenshanense,"Zhangjiajie, Hunan",C. Zhang Zhang209,BNU,0,1,1,0,4.6,2.03,6.07,4.99,3.88,3.25,5.34
635,Dolichocerae,E. tianmenshanense,"Zhangjiajie, Hunan",C. Zhang Zhang209,BNU,0,1,1,0,4.79,2.39,9.59,4.74,4.44,3.25,5.34
636,Dolichocerae,E. tianmenshanense,"Zhangjiajie, Hunan",C. Zhang Zhang209,BNU,0,1,1,0,5,2.23,4.71,4.44,4.34,3.54,5.11
637,Dolichocerae,E. tianmenshanense,"Zhangjiajie, Hunan",C. Zhang Zhang209,BNU,0,1,1,0,5.28,2.17,8,4.98,4.03,3.54,5.11
638,Dolichocerae,E. tianmenshanense,"Zhangjiajie, Hunan",C. Zhang Zhang209,BNU,0,1,1,0,4.74,2.42,7,4.34,4.23,3.16,4.95
639,Dolichocerae,E. tianmenshanense,"Zhangjiajie, Hunan",C. Zhang Zhang209,BNU,0,1,1,0,5.89,2.34,5.84,5.24,4,3.42,5.68
640,Dolichocerae,E. tianmenshanense,"Zhangjiajie, Hunan",C. Zhang Zhang209,BNU,0,1,1,0,5.63,2.2,4.89,5.49,4.47,3.31,4.38
641,Brachycerae,E. truncatum,"Baojing, Hunan",C. Zhang Zhang308,BNU,0,0,1,0,3.72,1.68,2.89,1.96,2.07,1.69,1.92
642,Brachycerae,E. truncatum,"Baojing, Hunan",C. Zhang Zhang308,BNU,0,0,1,0,5.84,3.48,3.64,1.92,1.96,2.41,3.07
643,Brachycerae,E. truncatum,"Baojing, Hunan",C. Zhang Zhang308,BNU,0,0,1,0,5.97,3.48,3.79,2,1.96,2.41,3.07
644,Brachycerae,E. truncatum,"Baojing, Hunan",C. Zhang Zhang308,BNU,0,0,1,0,3.74,2.11,2.86,1.95,2.03,2.5,2.5
645,Brachycerae,E. truncatum,"Baojing, Hunan",C. Zhang Zhang308,BNU,0,0,1,0,3.75,2.09,2.85,1.89,1.87,2.5,2.5
646,Brachycerae,E. truncatum,"Baojing, Hunan",C. Zhang Zhang308,BNU,0,0,1,0,3.69,2.07,2.88,2,1.81,2.5,2.5
647,Brachycerae,E. truncatum,"Baojing, Hunan",C. Zhang Zhang308,BNU,0,0,1,0,3.86,2.12,2.84,2,2.08,2.5,2.5
648,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.46,6.59,19.06,6.7,3.64,3.92,6.62
649,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,12.05,5.52,19.98,6.47,3.69,3.92,6.62
650,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,12.13,5.86,18.32,7.16,3.87,3.92,6.62
651,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,12.06,6.33,19.34,7.16,4.46,3.92,6.62
652,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,12.21,5.3,20.18,6.24,3.29,4.06,5.92
653,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,10.11,5.39,18.7,6.23,4.14,4.06,5.92
654,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,10.89,6.19,19.55,6.37,3.05,4.06,5.92
655,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.52,5.86,18.26,6.49,3.8,4.06,5.92
656,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.25,6.26,19.55,6.23,3.49,4.06,5.92
657,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.92,6.06,19.36,6.88,3.95,4.06,5.92
658,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.1,5.77,19.88,6.09,3.75,4.06,5.92
659,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,10.78,5.68,19.88,6.41,4.35,4.06,5.92
660,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,12.47,5.07,19.57,5.59,3.34,4.38,6.46
661,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.22,5.07,19.97,6.4,4.08,4.38,6.46
662,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.93,5.43,18.48,6.31,3.95,4.38,6.46
663,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.87,5.7,20.29,6.27,4.44,4.38,6.46
664,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,12.02,5.6,19.57,6.5,3.54,3.92,6.25
665,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,10.95,4.87,19.46,5.17,4.07,3.92,6.25
666,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.87,5.68,19.11,6.18,4.74,3.92,6.25
667,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.53,5.51,19.26,6.41,4.32,3.92,6.25
668,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.65,5.73,18.51,7.02,4.83,4.67,6
669,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,12.09,5.64,17.33,6.41,4.7,4.67,6
670,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.27,5.28,17.45,6.39,4.01,4.67,6
671,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.56,5.64,17.01,6.31,4.68,4.67,6
672,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.65,4.77,20.89,6.57,3.85,3.82,5.96
673,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,12.5,4.65,21.13,7.16,4.3,3.82,5.96
674,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.84,5.13,21.94,7.31,4.52,3.82,5.96
675,Davidianae,E. wushanense,"Shennongjia, Hubei",C. Zhang Zhang191,BNU,0,1,1,1,11.52,4.97,21.18,6.99,3.84,3.82,5.96
676,Davidianae,E. xichangense,"Xichang, Sichuan",C. Zhang Zhang302,BNU,0,2,1,1,7.28,2.58,20.28,5.33,5.78,3.77,5.38
677,Davidianae,E. xichangense,"Xichang, Sichuan",C. Zhang Zhang302,BNU,0,2,1,1,7.03,3.02,19.17,5.5,4.38,3.77,5.38
678,Davidianae,E. xichangense,"Xichang, Sichuan",C. Zhang Zhang302,BNU,0,2,1,1,6.79,3.3,19.96,5.8,4.69,3.77,5.38
679,Davidianae,E. xichangense,"Xichang, Sichuan",C. Zhang Zhang302,BNU,0,2,1,1,7.28,2.75,19.32,6,5.17,3.77,5.38
680,Davidianae,E. xichangense,"Xichang, Sichuan",C. Zhang Zhang302,BNU,0,2,1,1,7.27,2.85,17.4,5.93,6.35,4.49,5.36
681,Davidianae,E. xichangense,"Xichang, Sichuan",C. Zhang Zhang302,BNU,0,2,1,1,7.53,2.97,17.91,5.81,4.02,4.49,5.36
682,Davidianae,E. xichangense,"Xichang, Sichuan",C. Zhang Zhang302,BNU,0,2,1,1,7.3,3.04,18.75,6.29,5.04,4.49,5.36
