measurement_id,taxon_source,taxon_normalized,taxonomic_status,locality_source,voucher_source,herbarium_source,display_organ,source_variable,source_state_code,visible_hue,source_doi,source_sheet,source_cell,source_xlsx_sha256
Z2023_S4_R526,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G526,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R526,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H526,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R527,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G527,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R527,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H527,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R528,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G528,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R528,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H528,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R529,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G529,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R529,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H529,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R530,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G530,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R530,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H530,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R531,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G531,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R531,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H531,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R532,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,INNER_SEPAL,SepalC,0,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G532,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R532,E. pubescens,Epimedium pubescens,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujiangyan, Sichuan",C. Zhang Zhang170,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H532,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R533,E. qingchengshanense,Epimedium qingchengshanense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G533,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R533,E. qingchengshanense,Epimedium qingchengshanense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H533,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R534,E. qingchengshanense,Epimedium qingchengshanense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G534,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R534,E. qingchengshanense,Epimedium qingchengshanense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H534,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R535,E. qingchengshanense,Epimedium qingchengshanense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G535,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R535,E. qingchengshanense,Epimedium qingchengshanense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H535,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R536,E. qingchengshanense,Epimedium qingchengshanense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G536,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R536,E. qingchengshanense,Epimedium qingchengshanense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Dujianyan, Sichuan",C. Zhang Zhang271,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H536,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R537,E. shennongjiaense,Epimedium shennongjiaense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Wufeng, Hubei",C. Zhang Zhang174,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G537,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R537,E. shennongjiaense,Epimedium shennongjiaense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Wufeng, Hubei",C. Zhang Zhang174,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H537,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R538,E. shennongjiaense,Epimedium shennongjiaense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Wufeng, Hubei",C. Zhang Zhang174,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G538,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R538,E. shennongjiaense,Epimedium shennongjiaense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Wufeng, Hubei",C. Zhang Zhang174,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H538,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R539,E. shennongjiaense,Epimedium shennongjiaense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Wufeng, Hubei",C. Zhang Zhang174,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G539,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R539,E. shennongjiaense,Epimedium shennongjiaense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Wufeng, Hubei",C. Zhang Zhang174,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H539,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R540,E. shennongjiaense,Epimedium shennongjiaense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Wufeng, Hubei",C. Zhang Zhang174,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G540,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R540,E. shennongjiaense,Epimedium shennongjiaense,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Wufeng, Hubei",C. Zhang Zhang174,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H540,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R541,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G541,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R541,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H541,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R542,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G542,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R542,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H542,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R543,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G543,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R543,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H543,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R544,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G544,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R544,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H544,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R545,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G545,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R545,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H545,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R546,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G546,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R546,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H546,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R547,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G547,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R547,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H547,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R548,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G548,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R548,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H548,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R549,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G549,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R549,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H549,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R550,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G550,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R550,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H550,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R551,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G551,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R551,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H551,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R552,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G552,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R552,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H552,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R553,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G553,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R553,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H553,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R554,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G554,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R554,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H554,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R555,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G555,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R555,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H555,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R556,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G556,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R556,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang223,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H556,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R557,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G557,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R557,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H557,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R558,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G558,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R558,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H558,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R559,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G559,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R559,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H559,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R560,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G560,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R560,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,PETAL_SPUR,SpurC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H560,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R561,E. simplicifolium,Epimedium simplicifolium,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang224,BNU,INNER_SEPAL,SepalC,3,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G561,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
